dataset	n_clusters	linkage	nmizelnik3	2	ward	0.4518199769875484
square4	2	ward	0.4836644812210241
chainlink	2	ward	0.3673283384612906
ds4c2sc8	2	ward	0.5391240021870187
spiralsquare	2	ward	0.6386238097869629
gaussians1	2	ward	1.0
smile3	2	ward	0.38731068142956887
dpb	2	ward	0.6498159799037124
complex8	2	ward	0.36822457939290876
haberman	2	ward	0.0075407488156328676
pmf	2	ward	0.7225352974991107
atom	2	ward	0.22565370028342038
zelnik5	2	ward	0.4822741191058749
long2	2	ward	0.03562776890134468
2d-4c-no9	2	ward	0.7025356787603938
cassini	2	ward	0.7987327627644496
hepta	2	ward	0.5919271794431119
triangle1	2	ward	0.6368979998630592
tae	2	ward	0.00983751416991098
balance-scale	2	ward	0.06509531775680834
twenty	2	ward	0.48101789276466517
threenorm	2	ward	0.26908827160180737
square2	2	ward	0.608158133760494
flame	2	ward	0.3296889137883508
disk-3000n	2	ward	0.0005538275596934422
d31	2	ward	0.4286006422568598
aggregation	2	ward	0.6185312247926853
zelnik4	2	ward	0.7073552816148204
2sp2glob	2	ward	0.7071067811865475
glass	2	ward	0.3261685638803343
square1	2	ward	0.650569576925949
2d-3c-no123	2	ward	0.8084781361710077
disk-4500n	2	ward	0.008141275472365815
sizes1	2	ward	0.6500236815446572
long3	2	ward	0.0019741932188355855
cuboids	2	ward	0.6649747272500885
donutcurves	2	ward	0.7071067811865475
st900	2	ward	0.4820864694405814
tetra	2	ward	0.6368979998630601
zelnik3	3	ward	0.5723178640414638
spherical_4_3	3	ward	0.8660254037844392
fourty	3	ward	0.5283214162887205
lsun	3	ward	0.5149707390800593
diamond9	3	ward	0.6889480458339002
ds850	3	ward	0.7888072378754802
elly-2d10c13s	3	ward	0.4294474634280606
pathbased	3	ward	0.5671156647081403
R15	3	ward	0.5314135725264242
spherical_6_2	3	ward	0.7513158243191894
shapes	3	ward	0.8660254037844386
2dnormals	3	ward	0.4805852413242232
dpc	3	ward	0.8046718366831801
twodiamonds	3	ward	0.8165579460899612
ds2c2sc13	3	ward	0.6556479418421187
donut3	3	ward	0.5763053178844227
simplex	3	ward	0.8660254037844384
2d-20c-no0	3	ward	0.5906244470495078
disk-5000n	3	ward	0.10511936411506821
DS-577	3	ward	0.9901341124531979
zoo	3	ward	0.6163959465971066
square3	3	ward	0.7064622853256178
sonar	3	ward	0.008199303846562868
donut1	3	ward	0.35307584942198666
disk-4600n	3	ward	0.007415311301987721
sizes5	3	ward	0.836116742117133
thy	3	ward	0.3640925444223531
cure-t1-2000n-2D	3	ward	0.8519604138624277
blobs	3	ward	0.8013491944645148
dense-disk-5000	3	ward	0.0037389201375032407
heart-statlog	3	ward	0.010893419947132135
dense-disk-3000	3	ward	0.0014755857366474893
ds3c3sc6	3	ward	0.717430415265493
donut2	3	ward	0.3296538070634726
dartboard1	3	ward	0.0395300036273623
smile1	3	ward	0.6793182223134794
2d-10c	3	ward	0.7254251144974021
impossible	3	ward	0.7584970093667931
aml28	3	ward	0.9007624929912766
zelnik2	3	ward	0.5352308111489286
banana	3	ward	0.24969028743124114
compound	3	ward	0.8216684201893817
zelnik6	3	ward	0.6520054952930244
sizes3	3	ward	0.8481806112818661
spiral	3	ward	0.08506659403567035
sizes2	3	ward	0.8518624504530992
iris	3	ward	0.7701409905732125
hypercube	3	ward	0.7214056012302495
engytime	3	ward	0.5534403411790771
circle	3	ward	0.0008341159061525837
longsquare	3	ward	0.7666471171618154
zelnik1	3	ward	0.26388302748249676
iono	3	ward	0.2605053003500567
square5	3	ward	0.5468279645736998
curves1	3	ward	0.8181140975996858
3-spiral	3	ward	0.004954617349800026
DS-850	3	ward	0.7888072378754802
rings	3	ward	0.19109486858221608
cure-t2-4k	3	ward	0.8208512459077943
2d-4c-no4	3	ward	0.8823334200317934
disk-1000n	3	ward	0.05021864193082984
complex9	3	ward	0.4966274177494202
ecoli	3	ward	0.6179875178529195
target	3	ward	0.5033410863649714
3MC	3	ward	1.0
xor	3	ward	0.1480395836163098
xclara	3	ward	1.0
cure-t0-2000n-2D	3	ward	0.6108702133233804
dartboard2	3	ward	0.21429919584632504
spherical_5_2	3	ward	0.6730940791195923
ds577	3	ward	0.9901341124531979
elliptical_10_2	3	ward	0.6688027218667646
wingnut	3	ward	0.4403516852011972
triangle2	3	ward	0.8663346854498675
smile2	3	ward	0.6021622196221431
disk-4000n	3	ward	0.21134768186644645
jain	3	ward	0.39997561425816797
2d-4c	3	ward	0.8914788626095993
long1	3	ward	0.01978225363440532
sizes4	3	ward	0.8510681393603055
curves2	3	ward	0.2663934717465206
square4	3	ward	0.6157903357295266
chainlink	3	ward	0.4019395816207969
ds4c2sc8	3	ward	0.6738958340369614
spiralsquare	3	ward	0.7396809817541996
gaussians1	3	ward	0.8269238578607395
smile3	3	ward	0.4604515665596117
dpb	3	ward	0.7758464978153766
complex8	3	ward	0.5798722856319782
haberman	3	ward	0.055729489195267434
pmf	3	ward	0.8505677450167801
atom	3	ward	0.39665916875345214
zelnik5	3	ward	0.5925579466671094
long2	3	ward	0.2186999300091039
2d-4c-no9	3	ward	0.8480513800512567
cassini	3	ward	1.0
hepta	3	ward	0.6994721413419833
triangle1	3	ward	0.8660254037844386
tae	3	ward	0.02270747192059056
balance-scale	3	ward	0.12918285731574852
twenty	3	ward	0.5862649741929177
threenorm	3	ward	0.45962395874892764
square2	3	ward	0.7466570144325213
flame	3	ward	0.6547946565011094
disk-3000n	3	ward	0.0024394906283548186
d31	3	ward	0.5500506734361792
aggregation	3	ward	0.7911766834478696
zelnik4	3	ward	0.8538947415779105
2sp2glob	3	ward	0.8660254037844386
glass	3	ward	0.3831278621031837
square1	3	ward	0.7875461854118571
2d-3c-no123	3	ward	0.9599583722989535
disk-4500n	3	ward	0.026488614716401016
sizes1	3	ward	0.8163520071280772
long3	3	ward	0.09732040371734355
cuboids	3	ward	0.8931287745878016
donutcurves	3	ward	0.5796066177121731
st900	3	ward	0.5800782338578958
tetra	3	ward	0.8660254037844392
zelnik3	4	ward	0.7633176985073974
spherical_4_3	4	ward	1.0
fourty	4	ward	0.6107981919291129
lsun	4	ward	0.7102607694922964
diamond9	4	ward	0.7562674226112955
ds850	4	ward	0.890493277568092
elly-2d10c13s	4	ward	0.4747413866875013
pathbased	4	ward	0.4992717775847165
R15	4	ward	0.6409338068610659
spherical_6_2	4	ward	0.8614511759294923
shapes	4	ward	1.0
2dnormals	4	ward	0.44935483346128635
dpc	4	ward	0.9590882695589663
twodiamonds	4	ward	0.7087918987718163
ds2c2sc13	4	ward	0.7360297317955191
donut3	4	ward	0.622240831874486
simplex	4	ward	1.0
2d-20c-no0	4	ward	0.6837672317690076
disk-5000n	4	ward	0.24140552233734577
DS-577	4	ward	0.9018362710778277
zoo	4	ward	0.7426802918682183
square3	4	ward	0.7981223011957841
sonar	4	ward	0.047786518921322504
donut1	4	ward	0.7501483911487645
disk-4600n	4	ward	0.03866338996224095
sizes5	4	ward	0.8939695264095537
thy	4	ward	0.4326981761766896
cure-t1-2000n-2D	4	ward	0.9362089669719278
blobs	4	ward	0.783046505979013
dense-disk-5000	4	ward	0.02155065851287372
heart-statlog	4	ward	0.010968825401123306
dense-disk-3000	4	ward	0.013583903501695945
ds3c3sc6	4	ward	0.6617343512647221
donut2	4	ward	0.7188407212529838
dartboard1	4	ward	0.06483145433100596
smile1	4	ward	0.6126598690764912
2d-10c	4	ward	0.8104256332304022
impossible	4	ward	0.8378253066687209
aml28	4	ward	0.9376551423990315
zelnik2	4	ward	0.5424951638415487
banana	4	ward	0.32663909076456815
compound	4	ward	0.8512674938127293
zelnik6	4	ward	0.6839623205916002
sizes3	4	ward	0.9253995796119918
spiral	4	ward	0.07972522134217974
sizes2	4	ward	0.9211346582299972
iris	4	ward	0.7142586055774772
hypercube	4	ward	0.7970025224195904
engytime	4	ward	0.5092901805406816
circle	4	ward	0.0008294908663245712
longsquare	4	ward	0.8436914096953767
zelnik1	4	ward	0.3057077145739992
iono	4	ward	0.35405556286975615
square5	4	ward	0.6018832529798365
curves1	4	ward	0.7102522242450847
3-spiral	4	ward	0.059354586090435306
DS-850	4	ward	0.890493277568092
rings	4	ward	0.2830264614447707
cure-t2-4k	4	ward	0.9113533445021662
2d-4c-no4	4	ward	0.9930004353589821
disk-1000n	4	ward	0.0538704233884945
complex9	4	ward	0.6243285725926924
ecoli	4	ward	0.6537328189702436
target	4	ward	0.47044160920839306
3MC	4	ward	0.8929679461266876
xor	4	ward	0.20635949150378566
xclara	4	ward	0.9086239717099442
cure-t0-2000n-2D	4	ward	0.5396483710513118
dartboard2	4	ward	0.33775298959660377
spherical_5_2	4	ward	0.8017130165417217
ds577	4	ward	0.9018362710778277
elliptical_10_2	4	ward	0.7703767794215928
wingnut	4	ward	0.40633236681583335
triangle2	4	ward	0.9549638013435884
smile2	4	ward	0.5226386160895129
disk-4000n	4	ward	0.191944579950486
jain	4	ward	0.520543506369534
2d-4c	4	ward	1.0
long1	4	ward	0.30347464081923603
sizes4	4	ward	0.9204234478047678
curves2	4	ward	0.34866396329617394
square4	4	ward	0.6859381918829524
chainlink	4	ward	0.4561229708343424
ds4c2sc8	4	ward	0.7223690848843674
spiralsquare	4	ward	0.6281512906375811
gaussians1	4	ward	0.7142677536117406
smile3	4	ward	0.4993247467997639
dpb	4	ward	0.934656947807575
complex8	4	ward	0.673439113580706
haberman	4	ward	0.04776279233965279
pmf	4	ward	0.9412430186360377
atom	4	ward	0.4630669331564518
zelnik5	4	ward	0.669462680221772
long2	4	ward	0.3574204504929025
2d-4c-no9	4	ward	0.9525521933569371
cassini	4	ward	0.890922271435861
hepta	4	ward	0.7681720214164571
triangle1	4	ward	1.0
tae	4	ward	0.030001981677346592
balance-scale	4	ward	0.13390629383137906
twenty	4	ward	0.6753036552330262
threenorm	4	ward	0.41270658176393926
square2	4	ward	0.8533545041109255
flame	4	ward	0.5906815305701546
disk-3000n	4	ward	0.0611146498235707
d31	4	ward	0.6043953694301365
aggregation	4	ward	0.8731795277837224
zelnik4	4	ward	1.0
2sp2glob	4	ward	0.7739046355688767
glass	4	ward	0.3952914321404938
square1	4	ward	0.903282672380873
2d-3c-no123	4	ward	0.8619974119225627
disk-4500n	4	ward	0.08001257862246315
sizes1	4	ward	0.923696154826898
long3	4	ward	0.3900515565723077
cuboids	4	ward	1.0
donutcurves	4	ward	0.5743680586480187
st900	4	ward	0.6616430451634049
tetra	4	ward	0.9639667637190575
zelnik3	5	ward	0.7287217432060306
spherical_4_3	5	ward	0.9520169255610221
fourty	5	ward	0.6544541003530594
lsun	5	ward	0.8234887438945322
diamond9	5	ward	0.8439263891480836
ds850	5	ward	0.9749796807008146
elly-2d10c13s	5	ward	0.5734918585563612
pathbased	5	ward	0.4830287024621957
R15	5	ward	0.6986300525888995
spherical_6_2	5	ward	0.9333000933543039
shapes	5	ward	0.9431579796280161
2dnormals	5	ward	0.41443864772634564
dpc	5	ward	1.0000000000000002
twodiamonds	5	ward	0.6628489852648234
ds2c2sc13	5	ward	0.8014377764251156
donut3	5	ward	0.652930116261728
simplex	5	ward	0.9428308074003608
2d-20c-no0	5	ward	0.7232249062683179
disk-5000n	5	ward	0.4120340278851644
DS-577	5	ward	0.8420028357868078
zoo	5	ward	0.7003931345698178
square3	5	ward	0.75881511246932
sonar	5	ward	0.04432972512189119
donut1	5	ward	0.7101768690766372
disk-4600n	5	ward	0.03698078336747879
sizes5	5	ward	0.7094730761271448
thy	5	ward	0.42296378457031175
cure-t1-2000n-2D	5	ward	0.8308305925086898
blobs	5	ward	0.7285931670671937
dense-disk-5000	5	ward	0.020980098963204692
heart-statlog	5	ward	0.029962663382539775
dense-disk-3000	5	ward	0.014195334012174335
ds3c3sc6	5	ward	0.6158492892280524
donut2	5	ward	0.6816958637855496
dartboard1	5	ward	0.10856016808044432
smile1	5	ward	0.6239263349727197
2d-10c	5	ward	0.861018182999839
impossible	5	ward	0.7942683650449236
aml28	5	ward	0.9921510974822748
zelnik2	5	ward	0.5641417251478095
banana	5	ward	0.5086491873956984
compound	5	ward	0.7802998099234584
zelnik6	5	ward	0.7167014990305393
sizes3	5	ward	0.7972328585986349
spiral	5	ward	0.08153075097157203
sizes2	5	ward	0.7967562678255454
iris	5	ward	0.6793765397973651
hypercube	5	ward	0.8660254037844393
engytime	5	ward	0.47584333982112087
circle	5	ward	0.0694562010720367
longsquare	5	ward	0.9154926746265254
zelnik1	5	ward	0.4871000830127893
iono	5	ward	0.33309664752000284
square5	5	ward	0.5885352369852791
curves1	5	ward	0.662877791110834
3-spiral	5	ward	0.062470713436148635
DS-850	5	ward	0.9749796807008146
rings	5	ward	0.3981172508634821
cure-t2-4k	5	ward	0.8200593843610936
2d-4c-no4	5	ward	0.8746172353461995
disk-1000n	5	ward	0.05116877135991102
complex9	5	ward	0.7173848439037843
ecoli	5	ward	0.636588344009309
target	5	ward	0.6919369399774356
3MC	5	ward	0.8380626479959291
xor	5	ward	0.24698427651557914
xclara	5	ward	0.8460227608573471
cure-t0-2000n-2D	5	ward	0.656176156786
dartboard2	5	ward	0.5015172782238171
spherical_5_2	5	ward	0.8878268732011354
ds577	5	ward	0.8420028357868078
elliptical_10_2	5	ward	0.8237941803668836
wingnut	5	ward	0.3961489683955159
triangle2	5	ward	0.8691009600943532
smile2	5	ward	0.5582787915886597
disk-4000n	5	ward	0.4640085388591522
jain	5	ward	0.480003206659218
2d-4c	5	ward	0.9126655200728153
long1	5	ward	0.49968269610946436
sizes4	5	ward	0.7370591069908962
curves2	5	ward	0.5257604177300256
square4	5	ward	0.6778986801032837
chainlink	5	ward	0.42762135011626917
ds4c2sc8	5	ward	0.791203415437587
spiralsquare	5	ward	0.6774488445512769
gaussians1	5	ward	0.6705847031133462
smile3	5	ward	0.46198666297821755
dpb	5	ward	0.9743249634182003
complex8	5	ward	0.6298860445416621
haberman	5	ward	0.04630751182693916
pmf	5	ward	0.8573581599474567
atom	5	ward	0.7150238833842332
zelnik5	5	ward	0.7889907345678095
long2	5	ward	0.48339480036073335
2d-4c-no9	5	ward	0.8945871400592517
cassini	5	ward	0.8155340191976372
hepta	5	ward	0.8689460858982317
triangle1	5	ward	0.9432187086285028
tae	5	ward	0.03777222914013218
balance-scale	5	ward	0.15743587560328498
twenty	5	ward	0.7209557001243275
threenorm	5	ward	0.3810549931265088
square2	5	ward	0.8313620546822705
flame	5	ward	0.5659664686913799
disk-3000n	5	ward	0.05682306206664957
d31	5	ward	0.6481959681616165
aggregation	5	ward	0.9434020297799476
zelnik4	5	ward	0.9455306936713495
2sp2glob	5	ward	0.7316785821592477
glass	5	ward	0.38737923589894235
square1	5	ward	0.8563051029904135
2d-3c-no123	5	ward	0.7595672008169553
disk-4500n	5	ward	0.11022013572340336
sizes1	5	ward	0.8428554197427915
long3	5	ward	0.39907978687639534
cuboids	5	ward	0.9350342523294934
donutcurves	5	ward	0.5803483122957543
st900	5	ward	0.6967464319351828
tetra	5	ward	0.9258645882169827
zelnik3	6	ward	0.7000010599155867
spherical_4_3	6	ward	0.903130129432063
fourty	6	ward	0.6884192157174571
lsun	6	ward	0.7716206829774356
diamond9	6	ward	0.8844450655361198
ds850	6	ward	0.9295208655752308
elly-2d10c13s	6	ward	0.5664845861963128
pathbased	6	ward	0.5117853410160772
R15	6	ward	0.7226421569640659
spherical_6_2	6	ward	1.0
shapes	6	ward	0.8967388379326806
2dnormals	6	ward	0.3978164930550198
dpc	6	ward	0.9180324900958478
twodiamonds	6	ward	0.6299735652214605
ds2c2sc13	6	ward	0.7804052960062274
donut3	6	ward	0.6360147750156552
simplex	6	ward	0.8991578264704322
2d-20c-no0	6	ward	0.769161419027391
disk-5000n	6	ward	0.4015033198680938
DS-577	6	ward	0.7896298153926082
zoo	6	ward	0.7426115280903118
square3	6	ward	0.7369491534462622
sonar	6	ward	0.04558906695722198
donut1	6	ward	0.6822624412542856
disk-4600n	6	ward	0.06771442487483967
sizes5	6	ward	0.62823526014159
thy	6	ward	0.4181515456781803
cure-t1-2000n-2D	6	ward	0.7857082002449738
blobs	6	ward	0.7007395668271545
dense-disk-5000	6	ward	0.026898315921297083
heart-statlog	6	ward	0.055807617580264646
dense-disk-3000	6	ward	0.016130817804717684
ds3c3sc6	6	ward	0.5812163312039684
donut2	6	ward	0.6564031311688218
dartboard1	6	ward	0.23007313633416968
smile1	6	ward	0.6348601755839185
2d-10c	6	ward	0.9205152652749827
impossible	6	ward	0.7742135880714817
aml28	6	ward	0.8706250148045672
zelnik2	6	ward	0.5768392238716825
banana	6	ward	0.4850772390908755
compound	6	ward	0.733752325945712
zelnik6	6	ward	0.7029553668127672
sizes3	6	ward	0.716770293951041
spiral	6	ward	0.0833789004897379
sizes2	6	ward	0.7535138890745414
iris	6	ward	0.6332162677695115
hypercube	6	ward	0.9128709291752771
engytime	6	ward	0.4457262013842875
circle	6	ward	0.08367630184513705
longsquare	6	ward	0.8718678747356151
zelnik1	6	ward	0.5118546285244544
iono	6	ward	0.29652088010933964
square5	6	ward	0.5698170099821859
curves1	6	ward	0.6254209225281944
3-spiral	6	ward	0.10921622752740841
DS-850	6	ward	0.9295208655752308
rings	6	ward	0.3796895446983737
cure-t2-4k	6	ward	0.782337641990139
2d-4c-no4	6	ward	0.861975945888691
disk-1000n	6	ward	0.23228649843039087
complex9	6	ward	0.6864705110736714
ecoli	6	ward	0.5859828536662781
target	6	ward	0.6699232642283401
3MC	6	ward	0.8010032663967096
xor	6	ward	0.30491667593880517
xclara	6	ward	0.7987417773883858
cure-t0-2000n-2D	6	ward	0.6085000301166434
dartboard2	6	ward	0.4844344583326758
spherical_5_2	6	ward	0.8644557320825583
ds577	6	ward	0.7896298153926082
elliptical_10_2	6	ward	0.8726914175889058
wingnut	6	ward	0.39090152732684535
triangle2	6	ward	0.8474452533705423
smile2	6	ward	0.5759150767764178
disk-4000n	6	ward	0.44699327489842117
jain	6	ward	0.461303686792507
2d-4c	6	ward	0.8399866479496686
long1	6	ward	0.48043696039283507
sizes4	6	ward	0.6769632207882222
curves2	6	ward	0.4994991153376212
square4	6	ward	0.6567927576244204
chainlink	6	ward	0.40723557041037295
ds4c2sc8	6	ward	0.790060476072004
spiralsquare	6	ward	0.7228537889356724
gaussians1	6	ward	0.6512763345201317
smile3	6	ward	0.4692349776772387
dpb	6	ward	0.8848883997782752
complex8	6	ward	0.6081484613270687
haberman	6	ward	0.04599748847454339
pmf	6	ward	0.7753102361553557
atom	6	ward	0.6871363159451044
zelnik5	6	ward	0.8929511962665294
long2	6	ward	0.5179860080559078
2d-4c-no9	6	ward	0.8543961987252996
cassini	6	ward	0.7727063115665525
hepta	6	ward	0.9465148398299816
triangle1	6	ward	0.9298003927117457
tae	6	ward	0.04129646257596734
balance-scale	6	ward	0.1889918019835095
twenty	6	ward	0.7638842951078604
threenorm	6	ward	0.36269566925799995
square2	6	ward	0.8031176996135452
flame	6	ward	0.5412432376045796
disk-3000n	6	ward	0.09694369653707044
d31	6	ward	0.6922386217511522
aggregation	6	ward	0.9821945612406079
zelnik4	6	ward	0.8892120221886376
2sp2glob	6	ward	0.6960580270225968
glass	6	ward	0.39682355362756394
square1	6	ward	0.8171397381481056
2d-3c-no123	6	ward	0.7272939903253626
disk-4500n	6	ward	0.15741045191733852
sizes1	6	ward	0.8201861628194089
long3	6	ward	0.42897260031829565
cuboids	6	ward	0.8808754829703225
donutcurves	6	ward	0.608605374324112
st900	6	ward	0.7369920350474438
tetra	6	ward	0.8793713835391267
zelnik3	7	ward	0.7791551485657414
spherical_4_3	7	ward	0.8629725775091199
fourty	7	ward	0.7207855878617059
lsun	7	ward	0.7511081259998861
diamond9	7	ward	0.9233011504227795
ds850	7	ward	0.893144989122734
elly-2d10c13s	7	ward	0.5720568945112553
pathbased	7	ward	0.6132483040629908
R15	7	ward	0.7458816418594751
spherical_6_2	7	ward	0.9693775682003996
shapes	7	ward	0.876895949921256
2dnormals	7	ward	0.37640064728825257
dpc	7	ward	0.886044620739733
twodiamonds	7	ward	0.6003653867086095
ds2c2sc13	7	ward	0.7772948738327803
donut3	7	ward	0.7264455146136979
simplex	7	ward	0.8582374540124903
2d-20c-no0	7	ward	0.792172837337211
disk-5000n	7	ward	0.38905258372924034
DS-577	7	ward	0.7581960689344429
zoo	7	ward	0.7941770034911055
square3	7	ward	0.7064273972709298
sonar	7	ward	0.05828723438387474
donut1	7	ward	0.6633418629467603
disk-4600n	7	ward	0.20690784052291925
sizes5	7	ward	0.6036550934263951
thy	7	ward	0.42109153977916414
cure-t1-2000n-2D	7	ward	0.754768733132632
blobs	7	ward	0.6738879036127203
dense-disk-5000	7	ward	0.026308924980575393
heart-statlog	7	ward	0.05461658511547591
dense-disk-3000	7	ward	0.03788722255608331
ds3c3sc6	7	ward	0.5632601018477194
donut2	7	ward	0.5919438804027222
dartboard1	7	ward	0.2684305849382033
smile1	7	ward	0.6608190838914578
2d-10c	7	ward	0.9505367909528072
impossible	7	ward	0.7508975836383505
aml28	7	ward	0.7678708510726123
zelnik2	7	ward	0.6073336968556144
banana	7	ward	0.6029091699497297
compound	7	ward	0.7449489754464099
zelnik6	7	ward	0.7539326814371069
sizes3	7	ward	0.6791987180727179
spiral	7	ward	0.12750921767524473
sizes2	7	ward	0.7155783898030839
iris	7	ward	0.6384740789301399
hypercube	7	ward	0.9574271077563383
engytime	7	ward	0.43432768429688673
circle	7	ward	0.09286455156862833
longsquare	7	ward	0.869057489830313
zelnik1	7	ward	0.5012655444099211
iono	7	ward	0.2887829783665159
square5	7	ward	0.548566400621061
curves1	7	ward	0.6004185587454615
3-spiral	7	ward	0.10490329168549156
DS-850	7	ward	0.893144989122734
rings	7	ward	0.3871254486876565
cure-t2-4k	7	ward	0.7522961591951395
2d-4c-no4	7	ward	0.8193591306337742
disk-1000n	7	ward	0.2244450534941957
complex9	7	ward	0.7322256274976999
ecoli	7	ward	0.6123008512324322
target	7	ward	0.6524608859877393
3MC	7	ward	0.7604989460151828
xor	7	ward	0.3494037273808129
xclara	7	ward	0.7615921073216981
cure-t0-2000n-2D	7	ward	0.5785181425799374
dartboard2	7	ward	0.4689954432494557
spherical_5_2	7	ward	0.8372618858573679
ds577	7	ward	0.7581960689344429
elliptical_10_2	7	ward	0.9065390593843676
wingnut	7	ward	0.4090735988255257
triangle2	7	ward	0.8003691974047592
smile2	7	ward	0.5993993385190253
disk-4000n	7	ward	0.43156628272923564
jain	7	ward	0.5577963008589855
2d-4c	7	ward	0.8043260495187708
long1	7	ward	0.5528672911554389
sizes4	7	ward	0.6405189285411134
curves2	7	ward	0.47891134104382377
square4	7	ward	0.6295089278753347
chainlink	7	ward	0.4523251854327424
ds4c2sc8	7	ward	0.8406949807041654
spiralsquare	7	ward	0.6770215227814904
gaussians1	7	ward	0.6184687829706286
smile3	7	ward	0.5196637344915249
dpb	7	ward	0.8547407623548958
complex8	7	ward	0.5963531893160255
haberman	7	ward	0.05889122116823206
pmf	7	ward	0.7401351975147396
atom	7	ward	0.6698011079915682
zelnik5	7	ward	0.8696632132845112
long2	7	ward	0.4933133765681922
2d-4c-no9	7	ward	0.797147580804509
cassini	7	ward	0.7412955166405096
hepta	7	ward	1.0
triangle1	7	ward	0.9117674014324016
tae	7	ward	0.051114765113659755
balance-scale	7	ward	0.20609820702701226
twenty	7	ward	0.7935961560796427
threenorm	7	ward	0.34830663244546395
square2	7	ward	0.7770627901302855
flame	7	ward	0.5234981947291093
disk-3000n	7	ward	0.20923954913386827
d31	7	ward	0.726974617084254
aggregation	7	ward	0.9213514366963749
zelnik4	7	ward	0.8584428458286807
2sp2glob	7	ward	0.6652993321745155
glass	7	ward	0.3992720917562115
square1	7	ward	0.7818905861520761
2d-3c-no123	7	ward	0.7135146039423906
disk-4500n	7	ward	0.28981849744388066
sizes1	7	ward	0.7917079165856673
long3	7	ward	0.48301068043532236
cuboids	7	ward	0.8353720720897474
donutcurves	7	ward	0.6732787648508316
st900	7	ward	0.7659703490076186
tetra	7	ward	0.839245252393587
zelnik3	8	ward	0.7611495142268642
spherical_4_3	8	ward	0.8361401508211028
fourty	8	ward	0.7452515292248307
lsun	8	ward	0.7266444481015393
diamond9	8	ward	0.9604774285292563
ds850	8	ward	0.862178668053901
elly-2d10c13s	8	ward	0.5912669266364403
pathbased	8	ward	0.6067694768945809
R15	8	ward	0.7684186100715517
spherical_6_2	8	ward	0.9413131140627461
shapes	8	ward	0.8377363631166529
2dnormals	8	ward	0.367355894406164
dpc	8	ward	0.846456563656677
twodiamonds	8	ward	0.5809173657686763
ds2c2sc13	8	ward	0.7992628230257628
donut3	8	ward	0.805843898528358
simplex	8	ward	0.8219715057368986
